"_id"	"crawl_time"	"weibo_url"	"user_id"	"created_at"	"tool"	"like_num"	"repost_num"	"comment_num"	"image_url"	"content"
"J2vBkxsP5"	"1619592700"	"https://weibo.com/1699432410/J2vBkxsP5"	"1699432410"	"2020-05-18 17:12:13"	"微博 weibo.com"	"582"	"168"	"323"	"[""http://wx1.sinaimg.cn/wap180/654b47daly1gewpx5chdjj21900u0qv6.jpg""]"	"#严防疫情反弹#【#吉林省舒兰市实行最严格管控措施#】吉林省舒兰市新冠肺炎疫情防控工作领导小组18日发布通告称，自18日12时起，舒兰市进一步加强疫情防控工作，实施最严格管控措施。 　　根据通告，舒兰市有确诊病例和疑似病例的小区采取全封闭管控，原则上禁止任何人员出入，生活物资采用商超配送的方式，居民需要提前一天报送需要的物资。机关事业单位职工凭本人工作证、开复工企业职工凭加盖行业主管部门印章的职工通行证，并根据工作需要出入本人所居住小区。 　　普通封闭管理的小区（村屯），每户家庭2天指派1名家庭成员外出采购生活物资，每次外出限时2小时，并在通行证上注明出入时间。不按此规定执行，超过时间的，取消出入小区资格。除疫情防控、生病就医、突发事件处置及提供必要公共服务等需要外，其他人员不得外出。        自5月7日舒兰市出现一例新增的新冠肺炎本地确诊病例以来，截至17日24时，吉林市累计本地确诊病例34例，其中，舒兰市19例、吉林市丰满区12例、船营区2例、昌邑区1例；无症状感染者2例。累计报告本地确诊病例的密切接触者965人，其中舒兰市535人；累计报告本地确诊病例的次密接者1692人，其中舒兰市832人。（记者赵丹丹、段续）"
"J2tOpkjaZ"	"1619592700"	"https://weibo.com/1699432410/J2tOpkjaZ"	"1699432410"	"2020-05-18 12:38:56"	"微博 weibo.com"	"161"	"144"	"35"	"[""http://wx3.sinaimg.cn/wap180/654b47daly1gewi0n28y7j20m83wknnd.jpg""]"	"#两会2020#【2020年两会看点前瞻！“非常”时期将有哪些“非常”之策？】因新冠肺炎疫情影响而延期的2020年全国两会，将于5月21日拉开大幕。与此同时，今年是中国决胜全面建成小康社会、决战脱贫攻坚之年，以及“十三五”规划收官之年。在这样一个特殊时期召开的两会，将有哪些看点值得关注？详情请点击：http://t.cn/A62PXK3u"
"J2rIZx5VV"	"1619592700"	"https://weibo.com/1699432410/J2rIZx5VV"	"1699432410"	"2020-05-18 07:20:06"	"微博 weibo.com"	"41"	"22"	"11"	"[""http://wx3.sinaimg.cn/wap180/654b47daly1gew8so1oz3j20fm0fmx6p.jpg""]"	"#国际疫情动态#【世卫组织：#中国以外新冠确诊病例达4441013例#】世界卫生组织17日公布的最新数据显示，中国以外新冠确诊病例达到4441013例。 　　世卫组织每日疫情报告显示，截至欧洲中部时间17日10时（北京时间16时），中国以外新冠确诊病例较前一日增加100006例，达到4441013例；中国以外死亡病例较前一日增加5335例，达到302750例。 　　全球范围内，新冠确诊病例较前一日增加100012例，达到4525497例；死亡病例较前一日增加5336例，达到307395例。（记者刘曲）"
"J01mNy7Uu"	"1619592708"	"https://weibo.com/1699432410/J01mNy7Uu"	"1699432410"	"2020-05-02 08:33:24"	"微博 weibo.com"	"51"	"18"	"2"		"北京昨日无新增报告新冠肺炎确诊病例   5月1日0时至24时，无新增报告境外输入新冠肺炎确诊病例、疑似病例和无症状感染者。截至5月1日24时，累计报告境外输入确诊病例174例，累计出院140例，在院34例。       5月1日0时至24时，无新增报告本地确诊病例、疑似病例和无症状感染者。截至5月1日24时，累计报告本地确诊病例419例，累计出院407例，在院3例，累计死亡9例。      全市已连续16天无本地报告新增确诊病例，具体为平谷区自有疫情以来无报告病例、延庆区99天、门头沟区89天、怀柔区85天、顺义区83天、密云区80天、石景山区78天、大兴区78天、房山区75天、昌平区74天、西城区72天、通州区72天、丰台区59天、东城区56天、海淀区39天、 朝阳区16天。转发理由:【北京昨日无新增报告新冠肺炎确诊病例】"
"J018HeReZ"	"1619592708"	"https://weibo.com/1699432410/J018HeReZ"	"1699432410"	"2020-05-02 07:58:39"	"微博 weibo.com"	"102"	"19"	"15"	"[""http://wx3.sinaimg.cn/wap180/654b47daly1geds08y096j211y0u0npd.jpg""]"	"#国际疫情动态# 【#意大利累计确诊病例增至207428例#】意大利民事保护部门1日发布的数据显示，意大利累计新冠确诊病例207428例，比前一天增加1965例；累计死亡病例28236例，比前一天增加269例。 　　数据显示，意大利现有新冠患者100943人，比前一天减少608人。现有患者中，有81796人在居家隔离，17569人在医院接受普通治疗，1578人在重症监护室接受治疗，普通住院病例和重症病例分别比前一天减少580例和116例。 　　意大利卫生部表示，在没有疫苗或有效药物治疗的情况下，仍有可能再度出现病毒快速传播。因此，卫生部将与地方政府和国家高等卫生研究院一起密切监控疫情发展，并根据需要按区域采取严格防控措施。 　　意大利从1月31日开始实施为期6个月的紧急状态以应对疫情，从3月10日起进入全国“封城”状态，此后两次延长“封城”措施，目前的“封城”措施将持续到5月3日。从5月4日起，意大利将进入抗疫和恢复经济并行的第二阶段。"
"J017fnGjh"	"1619592708"	"https://weibo.com/1699432410/J017fnGjh"	"1699432410"	"2020-05-02 07:55:05"	"微博 weibo.com"	"35"	"15"	"2"	"[""http://wx4.sinaimg.cn/wap180/9764bb42gy1gedrhakoaaj20bj09s0tt.jpg""]"	"【昨天上海无新增本地新冠肺炎确诊病例，无新增境外输入病例】#最新#5月1日0—24时，无新增境外输入性新冠肺炎确诊病例。新增治愈出院13例，其中来自俄罗斯8例，来自英国3例，来自美国1例，来自日本1例。#上海战疫##上海加油#  5月1日0—24时，无新增本地新冠肺炎确诊病例。  截至5月1日24时，累计报告境外输入性确诊病例313例，治愈出院281例，在院治疗32例（其中2例危重）。现有待排查的疑似病例7例。  截至5月1日24时，累计报告本地确诊病例339例，治愈出院331例，死亡7例，在院治疗1例。现有待排查的疑似病例0例。  截至5月1日24时，尚在医学观察中的无症状感染者0例。转发理由:#严防疫情输入#【昨天上海无新增本地新冠肺炎确诊病例，无新增境外输入病例】"
"J015mlUMF"	"1619592708"	"https://weibo.com/1699432410/J015mlUMF"	"1699432410"	"2020-05-02 07:50:26"	"微博 weibo.com"	"73"	"50"	"26"	"[""http://wx1.sinaimg.cn/wap180/654b47daly1gedrrle75bj20fm0fmx6p.jpg""]"	"【#世卫组织确定新冠病毒源自自然界#】世界卫生组织1日表示，确定新冠病毒源自自然界。 　　世卫组织卫生紧急项目执行主任迈克尔·瑞安当天在记者会上说，该组织多次听取数位仔细研究过新冠病毒基因序列和病毒本身的专家的意见，确定新冠病毒源自自然界。 　　瑞安表示，现在重要的是确定新冠病毒的自然界宿主，这主要是为了更好了解新冠病毒以及病毒如何打破物种界限由动物传播给人。只有有了这样的了解，才能采取相应预防措施和公共卫生措施，防止未来再次出现类似疫情。世卫组织正就此与各国展开合作。"
"J014kyaIV"	"1619592708"	"https://weibo.com/1699432410/J014kyaIV"	"1699432410"	"2020-05-02 07:47:54"	"微博 weibo.com"	"27"	"24"	"8"	"[""http://wx2.sinaimg.cn/wap180/654b47daly1gedror6i7jj20fm0fmx6p.jpg""]"	"#国际疫情动态# 【世卫组织：#中国以外新冠确诊病例达3090822例#】世界卫生组织1日公布的最新数据显示，中国以外新冠确诊病例达到3090822例。 　　世卫组织每日疫情报告显示，截至欧洲中部时间1日10时（北京时间16时），中国以外新冠确诊病例较前一日增加84759例，达到3090822例；中国以外死亡病例较前一日增加6403例，达到219529例。 　　全球范围内，新冠确诊病例较前一日增加84771例，达到3175207例；死亡病例较前一日增加6403例，达到224172例。"
"J0aKPiVIo"	"1619592712"	"https://weibo.com/1699432410/J0aKPiVIo"	"1699432410"	"2020-05-03 08:27:19"	"微博 weibo.com"	"50"	"18"	"10"	"[""http://wx3.sinaimg.cn/wap180/654b47daly1geeyg2j4lqj21d20u0qqt.jpg""]"	"#严防疫情反弹#【5月2日#广东省无新增确诊病例# 】5月2日0-24时，全省无新增确诊病例。 　　截至5月2日24时，全省累计报告新冠肺炎确诊病例1588例，其中境外输入193例。累计出院1567例，累计死亡8例。 　　无新增出院病例。在院13例（其中境外输入病例4例）中，轻型1例，普通型9例，重型1例，危重型2例。 　　新增无症状感染者1例，为广州报告，境外输入关联，通过密接排查发现。"
"J0aw6eOya"	"1619592712"	"https://weibo.com/1699432410/J0aw6eOya"	"1699432410"	"2020-05-03 07:51:02"	"微博 weibo.com"	"29"	"15"	"8"	"[""http://wx1.sinaimg.cn/wap180/9764bb42gy1geex9tnxf8j20bj07zq3n.jpg""]"	"【昨天上海无新增本地新冠肺炎确诊病例，新增1例境外输入病例】#最新#市卫健委今早（3日）通报：5月2日0—24时，通过口岸联防联控机制，报告1例境外输入性新冠肺炎确诊病例。#上海战疫##上海加油#  病例为中国籍，在美国留学，4月28日自美国出发，经德国转机后于4月29日抵达上海浦东国际机场，入关后即被隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。  该境外输入性确诊病例已转至定点医疗机构救治，已追踪同航班的密切接触者48人，均已落实集中隔离观察。  5月2日0—24时，无新增本地新冠肺炎确诊病例。新增治愈出院1例。  截至5月2日24时，累计报告境外输入性确诊病例314例，治愈出院281例，在院治疗33例（其中2例危重）。现有待排查的疑似病例7例。  截至5月2日24时，累计报告本地确诊病例339例，治愈出院332例，死亡7例。现有待排查的疑似病例0例。  截至5月2日24时，尚在医学观察中的无症状感染者0例。转发理由:【昨天上海无新增本地新冠肺炎确诊病例，新增1例境外输入病例】"
"J09Lmndvv"	"1619592712"	"https://weibo.com/1699432410/J09Lmndvv"	"1699432410"	"2020-05-03 05:55:53"	"搜狗高速浏览器"	"57"	"44"	"23"	"[""http://wx4.sinaimg.cn/wap180/654b47daly1geeu2ry8xfj20fm0fm0v2.jpg""]"	"#国际疫情动态#【世卫组织：#中国以外新冠确诊病例达3182796例#】世界卫生组织2日公布的最新数据显示，中国以外新冠确诊病例达到3182796例。 　　世卫组织每日疫情报告显示，截至欧洲中部时间2日10时（北京时间16时），中国以外新冠确诊病例较前一日增加91974例，达到3182796例；中国以外死亡病例较前一日增加5799例，达到225328例。 　　全球范围内，新冠确诊病例较前一日增加91977例，达到3267184例；死亡病例较前一日增加5799例，达到229971例。（记者刘曲）"
"J0k0Toepz"	"1619592716"	"https://weibo.com/1699432410/J0k0Toepz"	"1699432410"	"2020-05-04 08:01:36"	"微博 weibo.com"	"42"	"16"	"7"	"[""http://wx3.sinaimg.cn/wap180/654b47daly1geg39kp2edj218z0u0e83.jpg""]"	"#国际疫情动态#【#意大利新冠确诊病例增至210717例#】意大利民事保护部门3日发布的数据显示，意大利累计新冠确诊病例210717例，比前一天增加1389例；累计死亡病例28884例，比前一天增加174例。 　　数据显示，意大利现有新冠患者100179人，比前一天减少525人。现有患者中，有81436人在居家隔离，17242人在医院接受普通治疗，1501人在重症监护室接受治疗，普通住院病例和重症病例分别比前一天减少115例和38例。 　　意大利将从5月4日开始进入抗疫和恢复经济并行的第二阶段，各行业复产复工将以两周为间隔逐渐展开，但各类学校仍将处于关闭状态。 　　意大利总理孔特3日在接受媒体采访时表示，意大利政府将从4日开始在全国范围内每天向民众分发约1200万个防护口罩，争取到8月实现每天分发2400万个口罩。 　　意大利从1月31日开始实施为期6个月的紧急状态以应对疫情，从3月10日起进入全国“封城”状态，此后两次延长“封城”措施，目前的“封城”措施持续到5月3日。（记者李洁）"
"J0jXwpBrH"	"1619592716"	"https://weibo.com/1699432410/J0jXwpBrH"	"1699432410"	"2020-05-04 07:53:19"	"微博 weibo.com"	"43"	"27"	"10"	"[""http://wx1.sinaimg.cn/wap180/654b47daly1geg33be5ynj20fm0fmx6p.jpg""]"	"#国际疫情动态#【美国约翰斯·霍普金斯大学：#全球新冠确诊病例超350万例#】美国约翰斯·霍普金斯大学3日发布的新冠疫情最新统计数据显示，全球累计确诊病例超过350万例。 　　根据美国东部时间3日19时（北京时间4日7时）查询到的数据，全球累计确诊病例达到3502126例，死亡病例为247107例。 　　数据显示，美国是疫情最严重的国家，累计确诊病例1156924例，累计死亡病例67498例。西班牙和意大利累计确诊病例均达20万例以上。英国、法国和德国累计确诊病例均超过15万例。"
"J0jfvj3Ok"	"1619592716"	"https://weibo.com/1699432410/J0jfvj3Ok"	"1699432410"	"2020-05-04 06:04:52"	"微博 weibo.com"	"65"	"42"	"10"	"[""http://wx4.sinaimg.cn/wap180/654b47daly1gefzyg8sz3j20fm0fmx6p.jpg""]"	"#国际疫情动态#【世卫组织：#中国以外新冠确诊病例达3265393例#】世界卫生组织3日公布的最新数据显示，中国以外新冠确诊病例达到3265393例。 　　世卫组织每日疫情报告显示，截至欧洲中部时间3日10时（北京时间16时），中国以外新冠确诊病例较前一日增加82758例，达到3265393例；中国以外死亡病例较前一日增加8657例，达到233985例。 　　全球范围内，新冠确诊病例较前一日增加82763例，达到3349786例；死亡病例较前一日增加8657例，达到238628例。（记者刘曲）"
"J0v3Oe0Z2"	"1619592720"	"https://weibo.com/1699432410/J0v3Oe0Z2"	"1699432410"	"2020-05-05 12:09:01"	"微博 weibo.com"	"53"	"20"	"8"	"[""http://wx1.sinaimg.cn/wap180/654b47daly1gehg3j3z3zj20rs0il17x.jpg""]"	"#国际疫情动态#【#乌克兰政府决定将隔离措施延期至5月22日#】乌克兰政府4日决定将防疫隔离措施再次延期至5月22日。 　　乌政府当天召开内阁特别会议，决定将隔离措施自本月11日延期至22日，但自11日后逐步开放公园、广场、休闲场所、美容美发店、图书馆、博物馆以及除购物中心外的批发和零售场所，以满足生产需求和民众部分生活。 　　当天，乌总统泽连斯基发表电视讲话说，虽然隔离措施对经济产生了负面影响，但取消隔离的条件尚不成熟。研究表明，如果立刻恢复正常生活，取消隔离措施，将导致灾难性后果，在年底前还将会有12万乌克兰人因疫情而失去生命。泽连斯基呼吁民众对于隔离保持冷静和耐心。 　　乌政府3月11日宣布全国防疫计划，要求自3月12日至4月3日全国暂停一切教学活动并禁止大型群体性活动和体育赛事。3月25日，乌政府宣布全国进入紧急情况，所有隔离措施延期至4月24日。4月22日，乌政府决定将隔离措施延期至5月11日。 　　近日乌克兰首都基辅接连发生中小企业主和市民抗议活动，要求政府取消隔离措施，恢复生产和经营活动。        美国约翰斯·霍普金斯大学4日发布的新冠疫情最新统计数据显示，截至目前，乌克兰累计确诊病例达到12331例，累计死亡病例303例，累计治愈病例1619例。（记者李东旭）"
"J0u8975j0"	"1619592720"	"https://weibo.com/1699432410/J0u8975j0"	"1699432410"	"2020-05-05 09:46:57"	"微博 weibo.com"	"70"	"87"	"19"	"[""http://wx2.sinaimg.cn/wap180/654b47daly1gehbzpigwtj20rs0ijk57.jpg""]"	"#国际疫情动态# 【古特雷斯：国际社会需做出最大努力方可战胜疫情】联合国秘书长古特雷斯4日在欧盟主办的应对新冠疫情国际认捐大会上表示，国际社会只有做出史上最大规模的公共卫生努力，才可能战胜目前肆虐全球的新冠疫情。 　　古特雷斯说，新冠疫情已经影响到世界每一个角落，已经有超过300万人感染新冠病毒，20余万人被夺去了生命。他警告说，更糟糕的情形还没有出现，因为病毒将严重冲击一些卫生条件差的国家。 　　据世界卫生组织消息，国际社会在认捐大会上承诺提供74亿欧元资金，用于推动新冠疫苗研发、生产以及公平分配等。 　　对此，古特雷斯当天对所有捐助国家表示感谢，但同时指出要使人类走上一条“通往一个没有这种疾病的世界”的道路，还至少需要五倍于这个数字的资金。国际社会必须加速新冠病毒诊断和治疗工具以及疫苗的生产。 　　古特雷斯4月24日在关于加速新冠疫苗和诊疗工具研发、生产、分配的国际合作倡议视频会议上指出，新冠疫苗和诊疗工具应人人可得。他强调，有关工具的研发和生产不能只为一国一地或部分人，而应该为全世界所有人。有关工具应该实惠、安全、有效、易用。（记者王建刚）"
"J0tTVlpeU"	"1619592720"	"https://weibo.com/1699432410/J0tTVlpeU"	"1699432410"	"2020-05-05 09:11:55"	"微博 weibo.com"	"39"	"18"	"16"	"[""http://wx1.sinaimg.cn/wap180/654b47daly1gehazcykumj21cl0u0x1d.jpg""]"	"#严防疫情反弹#【5月4日#广东省无新增确诊病例#   新增无症状感染者1例】5月4日0-24时，全省无新增确诊病例，新增出院2例。 　　截至5月4日24时，全省累计报告新冠肺炎确诊病例1588例，目前仍在院9例。        新增无症状感染者1例，为广州报告，湖北输入，通过社区排查发现。"
"J0tPyFfe5"	"1619592720"	"https://weibo.com/1699432410/J0tPyFfe5"	"1699432410"	"2020-05-05 09:01:10"	"微博 weibo.com"	"35"	"16"	"4"	"[""http://wx1.sinaimg.cn/wap180/9764bb42gy1geh8cuull9j20bj090q3s.jpg""]"	"【昨天上海无新增本地新冠肺炎确诊病例，新增1例境外输入病例】#最新#市卫健委今早（5月5日）通报：5月4日0—24时，通过口岸联防联控机制，报告1例境外输入性新冠肺炎确诊病例。新增治愈出院4例，其中来自俄罗斯3例，来自美国1例。#上海战疫##上海加油#  病例为中国籍，在美国留学，4月27日自美国出发，经埃塞俄比亚转机后于4月28日抵达上海浦东国际机场，因有症状，入关后即被送至指定医疗机构留观。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。  该境外输入性确诊病例已转至定点医疗机构救治，已追踪同航班的密切接触者45人，均已落实集中隔离观察。  5月4日0—24时，无新增本地新冠肺炎确诊病例。  截至5月4日24时，累计报告境外输入性确诊病例317例，治愈出院287例，在院治疗30例（其中2例危重）。现有待排查的疑似病例1例。  截至5月4日24时，累计报告本地确诊病例339例，治愈出院332例，死亡7例。现有待排查的疑似病例0例。  截至5月4日24时，尚在医学观察中的无症状感染者0例。转发理由:【昨天上海无新增本地新冠肺炎确诊病例，新增1例境外输入病例】"
"J0tD9dQg8"	"1619592720"	"https://weibo.com/1699432410/J0tD9dQg8"	"1699432410"	"2020-05-05 08:30:35"	"微博 weibo.com"	"34"	"35"	"6"		"北京昨日无新增报告新冠肺炎确诊病例，出院1例   5月4日0时至24时，无新增报告境外输入新冠肺炎确诊病例、疑似病例和无症状感染者，治愈出院病例1例。截至5月4日24时，累计报告境外输入确诊病例174例，累计出院147例，在院27例。       5月4日0时至24时，无新增报告本地确诊病例、疑似病例和无症状感染者。截至5月4日24时，累计报告本地确诊病例419例，累计出院407例，在院3例，累计死亡9例。      全市已连续19天无本地报告新增确诊病例，具体为平谷区自有疫情以来无报告病例、延庆区102天、门头沟区92天、怀柔区88天、顺义区86天、密云区83天、石景山区81天、大兴区81天、房山区78天、昌平区77天、西城区75天、通州区75天、丰台区62天、东城区59天、海淀区42天、 朝阳区19天。转发理由:【北京昨日无新增报告新冠肺炎确诊病例，出院1例】"
"J0trA099s"	"1619592720"	"https://weibo.com/1699432410/J0trA099s"	"1699432410"	"2020-05-05 08:02:05"	"微博 weibo.com"	"120"	"33"	"24"	"[""http://wx3.sinaimg.cn/wap180/654b47daly1geh9128g25j20rs0k7h6t.jpg""]"	"#国际疫情动态# 【#意大利进入抗疫和恢复经济并行阶段#】意大利4日进入抗击疫情和恢复经济并行的第二阶段，制造业、建筑业和批发业等开始复工。 　　意大利制造业、建筑业和批发业等行业员工约440万人当天重返工作岗位。罗马钱皮诺机场和佛罗伦萨佩雷托拉机场恢复运营。城际高速列车只允许有工作等正当理由才能乘坐，且须进行体温检测。罗马、米兰、那不勒斯等大城市在早高峰时段重现交通拥堵现象。 　　记者在罗马街头看到，车流量明显增加，行人也多了不少，大部分人戴着口罩。路边一些咖啡馆恢复营业，服务人员戴着口罩，顾客买完咖啡站在店外喝。主要商业街仍冷冷清清，大部分店铺还没开门。在著名的博尔盖塞公园，不少人在散步、锻炼和遛狗，但人员密度不大。西班牙广场能看到遛狗、散步的当地人，基本不见游客踪迹。 　　意大利民事保护部门4日发布的数据显示，当天意大利累计新冠肺炎确诊病例达到211938例，比前一天增加1221例；累计死亡病例29079例，比前一天增加195例。 　　数据显示，意大利现有新冠肺炎患者99980人，比前一天减少199人。现有患者中，有81678人在居家隔离，16823人在医院接受普通治疗，1479人在重症监护室接受治疗。普通住院病例和重症病例分别比前一天减少419例和22例。 　　意大利从1月31日开始实施为期6个月的紧急状态以应对疫情，从3月10日起进入全国“封城”状态，此后两次延长“封城”措施，并持续到5月3日，5月4日起进入抗疫和恢复经济并行的第二阶段。（记者陈占杰 程婷婷）"
"J0tkPlCyP"	"1619592720"	"https://weibo.com/1699432410/J0tkPlCyP"	"1699432410"	"2020-05-05 07:45:27"	"微博 weibo.com"	"37"	"22"	"6"	"[""http://wx4.sinaimg.cn/wap180/654b47daly1geh8hepxgvj20fm0fm77w.jpg""]"	"#国际疫情动态# 【#世卫组织强调推动新冠疫苗研发和公平分配#】新华社日内瓦5月4日电（记者刘曲）世界卫生组织总干事谭德塞4日说，国际社会在欧盟主办的应对新冠肺炎疫情国际认捐大会上承诺提供74亿欧元资金，用于推动新冠疫苗研发、生产以及公平分配等。 　　谭德塞当天在例行记者会上说，不久前他与法国总统马克龙、欧盟委员会主席冯德莱恩等共同发起“全球合作加速开发、生产、公平获取新冠肺炎防控新工具”的倡议，这一倡议在此次国际认捐大会上得到广泛支持，这是全球团结的表现。 　　谭德塞说，各国在大会上不仅承诺提供财政支持，而且承诺确保所有人都能在新冠疫情中获得挽救生命的工具；不仅承诺加快产品研发，同时也承诺实现人人得享。他表示，成功与否的标准不仅在于能够以多快的速度开发安全有效的工具，还取决于如何公平地分配它们。“在我们所有人都获得安全之前，没有人是安全的。” 　　在谈到即将到来的“世界手卫生日”时，谭德塞表示，在新冠疫苗面世前，最好也是最基本的抗疫手段之一就是清洁双手。一个简单的洗手动作就可能决定一个人的生死，但全世界仍有数百万人无法实践这种最基本的预防措施。 　　谭德塞宣布，世卫组织将在本周启动最新的新冠疫情“战略准备和应对计划”，并更新世卫组织所需的资源。"
"J0sV06icX"	"1619592720"	"https://weibo.com/1699432410/J0sV06icX"	"1699432410"	"2020-05-05 06:41:49"	"微博 weibo.com"	"122"	"83"	"36"	"[""http://wx1.sinaimg.cn/wap180/654b47daly1geh6n7qe27j20fm0fmx6p.jpg""]"	"#国际疫情动态# 【约翰斯·霍普金斯大学：#全球新冠死亡病例超过25万例# 】新华社纽约5月4日电美国约翰斯·霍普金斯大学4日发布的新冠疫情最新统计数据显示，全球累计新冠死亡病例超过25万例。 　　截至美国东部时间4日18时（北京时间5日6时）查询到的数据显示，全球累计新冠死亡病例升至250687例，累计确诊病例为3573864例。 　　数据显示，美国是疫情最严重的国家，累计确诊病例为1177784例，累计死亡病例为68442例。累计死亡病例超过2万例的国家还有意大利、英国、西班牙和法国。"
"J0sKpbPHv"	"1619592720"	"https://weibo.com/1699432410/J0sKpbPHv"	"1699432410"	"2020-05-05 06:15:43"	"微博 weibo.com"	"767"	"278"	"124"	"[""http://wx4.sinaimg.cn/wap180/654b47daly1geh5vr4t3ej20fm0fmx6p.jpg""]"	"【新华时评 | #美式甩锅真面目# 疫情暴露美式政治病毒】进入5月，新冠病毒在美国肆虐，上百万人感染、逾6万人不幸病亡……美国一些政客没有把主要注意力集中到疫情防控上，却忙着搞政治秀，不停散布“政治病毒”，暴露出赤裸裸的美式“丛林法则”。 　　美国对中国抗疫肆意抹黑。面对新冠病毒，中国全力防控，作出了巨大努力，付出了巨大牺牲，为国际抗疫履行了应尽义务。一些美国政客不断攻击、抹黑，炮制各种污名化言论，其行径之无底线令人瞠目。 　　美国对一些国家见死不救。疫情在欧洲迅速扩散时，美国不顾别人生死，从疫情严重的意大利运走检测试剂盒；仗着财大气粗，高价抢购或截留欧洲国家订购的防疫物资。 　　美国对弱小国家挥舞大棒。伊朗、委内瑞拉、古巴等国疫情形势严峻，美国却冷漠地维持所谓制裁，全然不顾可能引发的人道主义危机。 　　美国对世卫组织威胁讹诈。世卫组织因坚持客观公正立场，对美方不予迎合，就遭到美国“断供”，美方甚至还威胁“不排除组建替代机构”。 　　美国政客对各方“张牙舞爪”，自身的事却没有办好。在美国国内，少数族裔和有色人种在疫情冲击下凸显脆弱。纽约新冠肺炎死亡病例中，拉美裔和非裔居民分别占34%和28%；养老院、退伍军人之家等长期护理机构中超过1.6万人因新冠疫情死亡。 　　美国一些政客眼中有股票的涨跌，有选票的增减，却没有民众的健康与生死。他们相信“美国拥有远远大于其他国家的实力”，凭借强权就可以“通吃天下”，就可以凌驾于国际道义公理与规则体系之上，就可以靠“丛林法则”横行天下。在这些人身上，“自由”“人权”的遮羞布早已荡然无存。 　　美国政客误判了形势，也打错了算盘。靠霸凌与强权即使一时得利，也必将透支尽美国仅剩的那一点点颜面和信誉！（新华社记者郑明达）"
"J0Nh2nNrr"	"1619592723"	"https://weibo.com/1699432410/J0Nh2nNrr"	"1699432410"	"2020-05-07 10:31:03"	"微博视频号"	"341"	"336"	"366"		"【#为青春点赞#  | “90后”的担当：一线不缺席】在此次抗击新冠疫情的一线上，许多“90后”青年成为防控疫情的一支“生力军”。朝气蓬勃，坚强勇敢，崇尚自由……让我们一起去听听他们的声音。（记者 孙蕾） 新华视点的微博视频"
"J0MMBlHfE"	"1619592723"	"https://weibo.com/1699432410/J0MMBlHfE"	"1699432410"	"2020-05-07 09:16:04"	"微博 weibo.com"	"36"	"26"	"10"	"[""http://wx4.sinaimg.cn/wap180/654b47daly1gejm8hz9b8j21900u04qr.jpg""]"	"#国际疫情动态#【#法国新增新冠死亡病例278例#】法国卫生总署6日发表新闻公报说，法国新增新冠死亡病例278例，累计死亡病例25809例。 　　根据公报，在所有死亡病例中，医院死亡病例为16237例，较前一日增加177例；包括失能老人养老院在内的社会医疗机构死亡病例为9572例，较前一日增加101例。 　　公报说，截至目前，法国有23983名新冠患者在医院接受治疗，在过去24小时内减少792人；3147名患者在重症监护室接受治疗，在过去24小时内减少283人。 　　法国政府网站6日公布的数据显示，法国新增确诊病例4183例，累计确诊137150例；其中在包括失能老人养老院在内的社会医疗机构中，累计确诊病例34507例，较前一日增加399例。 　　法国劳工部长米丽埃尔·佩尼科6日说，截至目前，共有99.8万家企业为1210万名员工申请采取“部分失业”措施。（记者陈晨）"
"J0MKlAp7Q"	"1619592723"	"https://weibo.com/1699432410/J0MKlAp7Q"	"1699432410"	"2020-05-07 09:10:31"	"微博 weibo.com"	"29"	"22"	"7"	"[""http://wx1.sinaimg.cn/wap180/654b47daly1gejm5fmlrkj21bi0u0tvs.jpg""]"	"#严防疫情反弹#【5月6日#广东省新增境外输入确诊病例1例# 无新增无症状感染者】5月6日0-24时，全省新增境外输入确诊病例1例，广州报告（来自美国，通过入境口岸发现，入境后即被隔离观察）。无新增无症状感染者。         截至5月6日24时，全省累计报告新冠肺炎确诊病例1589例，目前仍在院6例。（广东省卫生健康委）"
"J0MCj7T6q"	"1619592723"	"https://weibo.com/1699432410/J0MCj7T6q"	"1699432410"	"2020-05-07 08:50:42"	"微博 weibo.com"	"27"	"18"	"7"	"[""http://wx4.sinaimg.cn/wap180/9764bb42gy1gejjmpierej20bj090my0.jpg""]"	"【昨天上海无新增本地新冠肺炎确诊病例，新增1例境外输入病例】#最新#市卫健委今早（5月7日）通报：5月6日0—24时，通过口岸联防联控机制，报告1例境外输入性新冠肺炎确诊病例。#上海战疫##上海加油#  病例为中国籍，在美国留学，5月3日自美国出发，经法国转机后于5月4日抵达上海浦东国际机场，入关后即被隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。  该境外输入性确诊病例已转至定点医疗机构救治，已追踪同航班的密切接触者69人，均已落实集中隔离观察。  5月6日0—24时，无新增本地新冠肺炎确诊病例。  截至5月6日24时，累计报告境外输入性确诊病例318例，治愈出院288例，在院治疗30例（其中2例危重）。现有待排查的疑似病例3例。  截至5月6日24时，累计报告本地确诊病例339例，治愈出院332例，死亡7例。现有待排查的疑似病例0例。  截至5月6日24时，尚在医学观察中的无症状感染者0例。转发理由:【昨天上海无新增本地新冠肺炎确诊病例，新增1例境外输入病例】"
